"MasterUID
ROP3_AGWM CountryCode_PEID",CrossReference,AGWM CountryCode,WAGF Region,WAGF BLOCK,WAGF MEMBER,WAGF_UID,AGWM Country Name,AGWM Area,AGWM Region,IMB UID,FID,PEID,PGID,Status,Name,NmDisp,NmAlt,ISOalpha3,Ctry,Regn,RegnSub,ROG,AffCd,Aff,PeopleDesc,LocationDe, Pop ,PopCls,EvngLvl,CongExst,Plnting,EngStat,GSEC,GSECbrf,GSEClng,SPI,SPIdesc,ROL,Lang,LangFamily,ROR,Rlgn,RORdesc,Rlgn_AGWM Region,AGWM Religion Breakdown,ROR3,RlgnBs,ROR4,RlgnDiv,ROP3,PplNm,ROP25,Ethne,ROP2,PplClstr,ROP1,Affbloc,Bible,Jesus,Radio,Gospel,Audio,Stories,ResTot,LvlBible,YrPub,PicCrdt,PicURL,Photo,Indigenous,Latitude,Longitude,Location
,,,,,,,,,,,,,,,Chakkiyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104748,Nukuini,300508,Arua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vettiyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107517,Muinane,303245,Isconahua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Borpi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106868,Hobyot,305765,Mynky,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Anuppan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103851,Muskhan,307572,Siripu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Savalakkarar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113163,Zakhring,302586,Garmatang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kunduvadian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116927,Bagga,300578,Ava-Canoeiro,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Barua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111531,Mala Masti,307383,Sentinelese,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kudimahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113050,Galiara,305522,Mlabri,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Doupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112039,"Bari, Odia",306344,Opaye,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118721,Tiyattunni,307694,Shravan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sisgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113820,Yatla,308463,Uncontacted,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kakmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113889,Akha Jowhoi,300882,Barasano,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Golarana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119503,Tayten,302782,Goundo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Thai Ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111249,Tahang,303705,Karahawyana,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109703,Lelak,300495,Arikapu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tamoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105698,"Malay, Cocos Islands",301651,Chamacoco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kaxuyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102252,Mairiri,307512,Sikiana,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Shikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106066,Enawenê-Nawê,304493,Kwaza,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Hiranbaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114794,Veelyagara Kshatriya,301640,Chakketakare,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Samoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118997,Gurru,308817,Wokarangma,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ta-Oy Ralok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112174,"Khampa, Eastern",303741,Karipuna,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Arem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114136,Baraua,304283,Kreye,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Taket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111394,Dhamin,308905,Yakarawakta,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kongsat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117266,Katu Adek,301573,Chandhai Maru,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Liabuku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119511,Korubo,306332,Ongkor,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lahanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105247,"Cubeo, Cuveo",307254,Sape,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Temoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102325,Sharanahua,303440,Kabixi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lunape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108915,Kaixana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kalapalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115117,Amaruwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yawanawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116072,Nairy,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Apiaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113206,"Mochi, Malayalam",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Betoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118908,Pagativeshagallu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Shani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113345,Jat Langah,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yidinit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115913,Indo-Vietnamese,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Koyava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113857,Takari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pankhiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113725,Tchaho,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wainadan Kader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109912,Brokkat,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Baida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115055,Nurang,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Samadu, Eastern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117117,Arawete,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tingui-Boto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100474,Karapana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kuikuro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101885,Kuliya,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tuyuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117742,Sonar Bail Pattur,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Tunebo, Eastern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118063,Pakhimara,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dominica Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113364,Dhed,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Osatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117744,Puroik,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ghihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113699,Komfana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Majothi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150,Arapaso,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Irika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100464,Xoco,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bajandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114797,"Gaviao, Para",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Theba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107881,Katukina of Rio Bia,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yerong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115944,Laskari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Katu Hanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118663,"Mochi, Tamil",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tai Laan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118909,Sindhuria,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mujavar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113603,Velip,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vellaiyan Kuppam Padaiyaci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113868,Ker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Murhid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117740,Tongewalle,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Muttatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117693,Royma,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gadhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113468,Samaritan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Daitapati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108566,Pubiao,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114278,Nawa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Galada Kokani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115120,Mura-Piraha,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gagra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106919,Poturu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kankali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108136,Boor,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gadhia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101611,"Bhatu, Andamani",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Shabdakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117121,Hingorza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kuluvan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117737,Muong,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Rathodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106916,Baras,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ganta Sayebulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101044,Txikao,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Masku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102098,Waura,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chengazhi Nambiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110726,Suya,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109640,Carijona,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Citrakathi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101888,Gabare,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kuthliya Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103468,Hingora,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Matak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112225,Arakala,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Xingmoun Kor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111356,Javeri,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112315,Chamadollu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pu Peo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118639,Khadim,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112516,O'Du,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Siriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107591,Pouhoy,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Piratapuyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108137,Mendriq,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Cuiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106538,Gujarati,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bermuda Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103544,Aweti,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100648,"Arara, Amazonas",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kidaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115938,"Arara, Acre",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Liari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100466,Irantxe,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nanjil Mudali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106902,Cabiyari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Munnewar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101837,"Moghol, Dogri",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Hajjam (Assamese),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118811,Arandan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Depala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111346,Palakkad Thandon,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Narsanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113769,Jarawas,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gudugudupandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112307,Bayil Kammara,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bhopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118635,Ghantia,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guddi Eluguwallu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112154,Tsaatan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yatibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115457,Krenak,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tharua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105304,Mapoyo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mondiwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106295,Ajja,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guaigun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100169,Yite,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guernsey Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113905,Patni Vankar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118977,Surel,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113707,"Yawalapiti, Walapiti",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yaminahua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111011,Kaxixo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guanaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114985,Amahuaca,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Harsusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100245,Hupdah,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Brahman (Andamani),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103922,Dulbu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Banai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102757,Bangti,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khaskeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111450,Pathynaickan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bafan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113371,Kinsiu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Siviar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108820,Paiaku,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Beidongnuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114986,Saluma,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Marshall Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108559,Tora,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tai Loi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110168,Masiguare,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Katukina-Jutaí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116030,Molo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nukuini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106733,Malai Vellala,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Muinane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113174,Yatagiri,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Hobyot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113906,Bagti,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Muskhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111536,Dafer,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Zakhrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111861,Xambioa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bagga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114752,Ocaina,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mala Masti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107586,Atollu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Galiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118865,Sain,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bari (Oriya),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118681,Manjygur Muslim,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tiyattunni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118956,Runwala,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yatla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118982,Berad,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Akha Jowhoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118867,Runjalavallu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tayten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113475,Mehinaku,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tahanag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106521,Buso,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lelak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101802,Carabayo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Cocos Islander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101883,Juneja,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mairiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112363,Dhola,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Enawenê-Nawê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115489,Ayri,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vilyagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111371,Naar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gurru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113188,Amundava,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100301,Batahira,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Baraua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101122,Gadihar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dhamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117690,Kochu Velan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Faroe Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112731,Uru-Pa-In,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mariana Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110443,"Asurini, Xingu",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Katu Adek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100583,Matipu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Korubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106404,Iapama,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kubeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103932,Vishavan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sharanahua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117596,Makuna,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kaixana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105975,Nahukwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Amaruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115084,Wayoro,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf of Turks and Caicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110732,Nimbari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sint Maarten Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107326,Onge,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113273,Sakiriabar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Chamar, Muchi (Malayalam)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108537,Pato Tapuia,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pagativeshagallu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107937,Suruwaha,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109629,Tapayuna,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Indo-Vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114726,Negarote,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Takari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107186,Sabanes,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tchaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108486,Angosturas Tunebo,,,,,,,,,,,,,,,,,,,,,,
