OBJECTID,ROP25,KinshipGroup,Description,ROP2,Status,AddDate,EditDate
6584,303013,Heiban,an indigenous Nuba Mountain people of Sudan,C0156,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6585,303014,"Heikum, San","an indigenous people of South Africa, original inhabitants before the arrival of Bantu-speaking Africans and Europeans in the region",C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6586,303020,Hemshinli,"a Turkish speaking Muslim community with historic roots in the Hemşin district in the province of Rize, Turkey",C0021,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6587,303022,Her,a people of Senegal,C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6588,303023,Herero,a people of Namibia,C0264,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6589,303024,Herki,"a dialect sub-group of Northern Kurdish (kmr), a language of Turkey",C0114,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6590,303025,Hertevin,a people of Turkey,C0023,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6591,303036,Hima,"a dialect subgroup of Nyankore, a language of Uganda",C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6592,303052,Hixkariana,"a people of Brazil, Amazonas, upper Nhamunda River to Mapuera and Jatapu rivers",C0010,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6593,303061,Hobyot,a people of Oman,C0013,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6594,303070,Honduran,a people of Honduras,C0093,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6595,303075,Horuru,a people of Indonesia (Maluku),C0130,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6596,303084,Hua,a people of Botswana,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6597,303085,Hua Miao,"a people and language cluster of China, west Guizhou, west Guangxi, south Sichuan, Yunnan (especially southeast and northeast)",C0138,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6598,303089,Huarpe,an indigenous tribe of Argentina,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6599,303092,Huave,an indigenous people of Mexico,C0165,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6600,303093,Huay,a people of Thailand,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6601,303097,Hui,an ethnoreligious subgroup of Mandarin-speaking Han Chinese,C0066,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6602,303099,Huilliche,a people of Chile,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6603,303102,Hulon,"a dialect subgroup of Bandial (bqj), a language of Senegal",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6604,303103,Huluf,"a dialect subgroup of Jola-Kasa (csk), a language of Senegal",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6605,303109,Hungarian,a people of Hungary,C0094,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6606,303118,Husseinat,an ethnic group of Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6607,303119,Hutterite,an ethnoreligious community of Canada,C0079,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6608,303121,Hwe,a people of Togo,C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6609,303125,Iaian,"a people of New Caledonia, Ouvea Island, Loyalty Islands",C0151,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6610,303134,Ibu,"a people of Indonesia (Maluku), north Maluku, north Halmahera Island, Ibu River mouth, Gamlamo and Gamici villages",C0131,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6611,303137,Icelander,"a Germanic ethnic group and nation, native to Iceland",C0190,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6612,303141,Idakho,"a dialect subgroup of Luidkho-Luisukha-Lutirichi (ida), a language of Kenya",C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6613,303142,Idaksahak,a people of Mali,C0199,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6614,303143,Idate,a people of Timor-Leste,C0217,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6615,303159,"Igo, Ahlon",a people of Togo,C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6616,303181,Ile Ape,"a people of Indonesia (Nusa Tenggara), North Lembata (Lomblen Island), including Ile Ape volcanic peninsula and nearby mainland Lembata",C0075,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6617,303187,IlTalut,a people of Indonesia (Maluku),C0132,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6618,303192,Imeraguen,a people of Mauritania,C0014,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6619,303193,Imilangu,"a dialect sub-group of Simaa (sie), a language of Zambia",C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6620,303195,Imragen,a people of Western Sahara,C0014,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6621,303205,Indonesian,a people of Indonesia (Java and Bali),C0123,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6622,303207,Indo-Reunionese,a people of Reunion,C0283,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6623,303210,Inga,a Southern Amerindian people of Colombia,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6624,303211,Ingiloy,"a dialect subgroup of Georgian (kat), a language of Georgia",C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6625,303212,Ingush,a people of Russia (Europe),C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6626,303214,Injerto,a people of Peru; descendants of Chinese men who intermarried with indigenous Peruvian women,C0093,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6627,303217,Inuit,an Aleut people of Canada and the United States,C0097,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6628,303219,Inupiat / Inupiak,an Aleut people of Canada and the United States,C0097,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6629,303220,Iowa,"a people of the United States, formerly north central Oklahoma; northeast Kansas, Iowa Reservation",C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6630,303228,Iranun,a people of Malaysia and the Philippines,C0071,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6631,303235,Irish,a people of Ireland,C0012,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6632,303236,Iroquois,a league of several nations and tribes of indigenous people of North America,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6633,303248,Ishkashimi,a people of Afghanistan,C0211,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6634,303254,Istriot,"a people of Croatia, Istrian Peninsula west coast, Rovinj (Rovigno) and Vodnjan (Dignano) towns",C0098,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6635,303255,Istro-Romanian,"a people of Croatia, Northeast Istrian Peninsula, Zejane village, some villages south",C0187,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6636,303257,Isukha,"a dialect subgroup of Luidkho-Luisukha-Lutirichi (ida), a language of Kenya",C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6637,303258,Italian,a people of Italy,C0098,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6638,303270,Itu Mbuzo,"a people of Nigeria, Akwa Ibom state, Ikono and Itu LGAs",C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6639,303272,Itza,"a people of Guatemala, north central, north of Lake Peten Itza in San Jose Peten, 15 minutes by auto from Flores",C0136,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6640,303278,Ivorian,a diaspora people of Ivorian nationality,C0085,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6641,303279,Iwa,"a dialect subgroup of Nyamwanga (mwn), a language of Zambia",C0265,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6642,303286,Ixil,an indigenous people of Guatemala,C0165,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6643,303289,Izarguien,a people of Western Sahara,C0049,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6644,303305,Jahanka,a people of Guinea,C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6645,303306,Jain,an ethnoreligious community of India and Nepal,C0335,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6646,303318,Jamaican,a people of Jamaica,C0254,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6647,303321,Jambi,a people of Indonesia (Sumatra),C0137,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6648,303324,Jamska,a dialect subgroup of Swedish (swe),C0190,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6649,303327,Janggali,a people of India (Himachal Pradesh) and Nepal (Mahakali Zone),C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6650,303334,Japanese,a people of Japan,C0099,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6651,303335,Japreria,a people of Venezuela,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6652,303343,Jarawara,"a dialect subgroup of Jamamadi (jaa), a people of Brazil",C0010,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6653,303344,Jat,an ethnocultural community of India and Pakistan,C0100,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6654,303359,Jeng,"a dialect subgroup of Oy (oyb), a language of Laos",C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6655,303364,Jere,"a people of Nigeria, Plateau state, Bass LGA; Bauchi state, Toro LGA; Kaduna state, Saminaka LGA",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6656,303365,Jeri Kuo,"a people of Côte d'Ivoire, Southwest; some north of Korhogo",C0134,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6657,303368,Jewish,an ethnoreligious people originating from the Hebrews of historical Israel and Judah,C0102,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6658,303380,Jibana,"a dialect of Kigiryama (nyf), a language of Kenya, Coast Province, Kilifi and Kwale districts, north of Mombasa",C0267,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6659,303384,Jie,"a dialect subgroup of Karamajong (kdj), a language of Uganda",C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6660,303385,Jiiddu,a people of Somalia,C0198,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6661,303391,Jimi (Cameroon),"a people of Cameroon, Far North Province, Mayo-Tsanaga Division, on Nigeria border, Bourrha area",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6662,303392,Jimi (Nigeria),"a people of Nigeria, Bauchi state, Ganjuwa LGA, Jimi village",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6663,303393,Jina,"a people of Cameroon, Far North Province, Logone-and-Chari Division, south Logone-Birni Subdivision, Zina area and east of Waza",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6664,303399,Jirel,"a people of eastern Nepal, Janakpur zone, Dolakha District, Jiri and Sikri valleys, easter hills",C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6665,303400,Jiripancó,a people of Brazil; an indigenous tribe of Alagoas,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6666,303403,Jiye,"a dialect subgroup of Toposa (toq), a language of South Sudan",C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6667,303405,Joba,"a people of Democratic Republic of the Congo, Sud-Kivu Province, Uvira Territory, north and north west of Uvira",C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6668,303409,Jola-Fonyi,"a people of Senegal, Casamance River south, strip just north of Senegal-Gambia border north, west by Diouloulou-Marigot tributary, east by Soungrougrou River, Bignona area; east and southeast of Ziguinchor",C0025,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6669,303411,Jongor,"a people of Chad, Guera region, Guera Department, Mongo Subprefecture, east of Mongo, Abou Telfane Canton centered in Baro, around Abu Telfan",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6670,303418,Judeo-Japanese,an ethnoreligous people of Japan; largest communities in Tokyo and Kobe,C0099,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6671,303420,Jula,a people of Burkina Faso and Cote d’Ivoire,C0128,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6672,303429,Kaamba,"a people of Congo, Bouenza region; Nkayi, Madingou, Mfouati, and Boko-Songho districts",C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6673,303430,Kaba,a people of Chad and the Central African Republic,C0189,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6674,303431,Kababish,a tribal subgroup of seminomadic Baggara Arabs in northern Sudan,C0019,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6675,303437,Kabende,"a dialect subgroup of Bemba (bem), a language of Zambia",C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6676,303440,Kabixi,"a group of Arawakan-speaking Amerindians who live west of the Bororo in Mato Grosso and southern Rondonia, Brazil",C0010,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6677,303441,Kabiye,a people of Togo,C0087,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6678,303443,Kabra,a subgroup of the Luhya people of Kenya and Uganda,C0260,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6679,303451,Kachama,a tiny ethnic group living today in southern Ethiopia,C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6680,303454,Kachin,a people of India and Myanmar,C0142,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6681,303462,Kadavu,a dialect subgroup of Fijian (fij),C0069,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6682,303465,Kadiro,"a dialect subgroup of Moru, a language of South Sudan",C0203,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6683,303469,Kado (Chad),"a people of Chad, Mayo-Kebbi Ouest region, Mayo-Dallah (Pala) and Lac Lere Departments (Lere), Pala and Lame area; near the Peve, west of the Nguete",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6684,303470,Kado (Myanmar),"a people of Myanmar, Sagaing Division just west of Mandalay, Banmauk, Pinlebu and Indaw townships (Kadu, with Gaanan farther west); Rakhine state (Thet)",C0089,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6685,303474,Kafa,an ethnic group living today in Ethiopia,C0161,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6686,303475,Kafanchan,"a dialect subgroup of Tyap (kcg), a language of Nigeria",C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6687,303481,Kagoro (Mali),a people of Mali,C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6688,303482,Kagoro (Tyap),"a dialect subgroup of Tyap (kcg), a language of Nigeria",C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6689,303484,"Kagwahiva, Juma","an isolated tribe of Tupi-speaking Amerindians who live on the tributaries of the Macuim River in the state of Amazonas, Brazil",C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6690,303486,Kahaian,"a dialect subgroup of Ngaju (nij), a language of Indonesia",C0037,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6691,303488,Kahar,an ethnocultural community of India and Pakistan,C0301,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6692,303501,Kaimbe,an indigenous people of Brazil,C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6693,303507,Kairui-Midik,a people of Timor-Leste,C0217,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6694,303508,Kaitak,"a dialect subgroup of Dargwa (dar), a language of Russia",C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6695,303510,Kaiwa,"a large tribe of Guarani-speaking Amerindians who live in the southern reaches of the state of Mato Grosso, Brazil",C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6696,303512,Kaixana,"an indigenous people of Brazil, Amazonas",C0010,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6697,303516,Kajeli,a people of Indonesia (Maluku),C0130,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6698,303518,Kakabe,a people of Guinea,C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6699,303526,Kalabari,a people Nigeria,C0096,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6700,303530,Kalabuan,"a dialect subgroup of Upper Kinabatangan (dmg), a language of Malaysia",C0059,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6701,303535,Kalanga,a people of Zimbabwe,C0272,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6702,303536,Kalanke,a people of Gambia,C0126,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6703,303537,Kalanko,"an indigenous people of Brazil, Alagoas",C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6704,303539,Kalapalo,an indigenous people of Brazil. Mato Grosso: Xingu Indigenous Park,C0010,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6705,303543,Kaldosh,a people of new Caledonia,C0151,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6706,303544,Kalebwe,"a dialect subgroup of Songe (sop), a language of Democratic Republic of the Congo",C0261,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6707,303545,Kaledupa,a people of Indonesia (Sulawesi),C0220,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6708,303561,Kalumpang,a people of Indonesia (Sulawesi),C0218,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6709,303569,Kaman,an ethnocultural community of Myanmar,C0058,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6710,303575,Kamarian,a people of  Indonesia,C0132,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6711,303581,Kamayura,an indigenous people of Brazil. Mato Grosso: Xingu Indigenous Park,C0083,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6712,303582,Kamba (Brazil),"a people of Brazil, Mato Grosso do Sul, near Corumba",C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6713,303588,Kambe (Giryama),a subgroup of the Mijikenda cluster of people of coastal Kenya and Tanzania,C0267,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6714,303599,Kamdang,"a dialect subgroup of Tulishi (tey), a language of Sudan",C0156,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6715,303621,Kamviri,"a people of Afghanistan, lower Bashgal Valley, Kamdesh and Kishtoz village areas",C0159,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6716,303622,Kamwe,"a people of Nigeria, Adamawa state, Michika LGA, Mandara Mountains",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6717,303647,Kangean,"a dialect subgroup of Madura (mad), a language of Indonesia",C0121,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6718,303649,Kango,a people of the Democratic Republic of the Congo,C0258,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6719,303658,Kanjobal,an indigenous people of Guatemala,C0136,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6720,303661,Kankuamo,"an indigenous people of Colombia, southwest of the Sierra Nevada of Santa Marta",C0201,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6721,303666,Kanowit,"a dialect subgroup of Kanowit-Tanjong Melanau (kxn), a language of Malaysia",C0059,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6722,303675,Kanufi,a small ethnic group living today in the Jema'a District of Jema'a Division of Kaduna State in Nigeria,C0044,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6723,303677,Kanuri,"a people of Libya, Niger and Nigeria",C0063,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6724,303689,Kapingamarangian,a people of Micronesia,C0139,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
6725,303693,Kapsiki,"a people of Cameroon, Far North Province, Mayo-Tsanaga Division, southwest Mokolo Subdivision",C0062,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
